Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,V TAT,C TAT,Cancelled Rides by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
15-02-2024,01:33,CNR4839781065,Success,CUST32191,Prime Plus,Location 33,Location 46,7.2,4,NAN,NAN,NAN,NAN,480.06,Card,14.6,3.1,4
26-02-2024,13:55,CNR5581783642,Success,CUST90723,Auto,Location 42,Location 44,4.6,8.6,NAN,NAN,NAN,NAN,114.99,UPI,16,3.9,4.6
01-02-2024,16:26,CNR5019585787,Cancelled by Driver,CUST53320,eBike,Location 11,Location 36,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,21:43,CNR3490138224,Success,CUST37178,Prime Sedan,Location 4,Location 34,1.7,8.9,NAN,NAN,NAN,NAN,1797.06,Wallet,2,3.9,4.1
14-02-2024,13:27,CNR2842605986,Success,CUST75174,Prime Sedan,Location 37,Location 35,9.8,11.4,NAN,NAN,NAN,NAN,166.21,Cash,17,3.9,3.6
05-02-2024,09:03,CNR2754225881,Success,CUST74442,Prime SUV,Location 7,Location 9,7.8,1.1,NAN,NAN,NAN,NAN,397.7,Wallet,1.9,4.9,3.6
02-02-2024,17:31,CNR5355197273,Success,CUST68251,Mini,Location 12,Location 43,7.3,14.9,NAN,NAN,NAN,NAN,197.5,Wallet,5.3,3.5,4.2
01-02-2024,19:11,CNR8739290988,Incomplete,CUST52527,Mini,Location 12,Location 8,NAN,NAN,NAN,NAN,Yes,Other Issue,NAN,NAN,NAN,NAN,NAN
15-02-2024,13:37,CNR6956540273,Cancelled by Driver,CUST92904,Mini,Location 4,Location 40,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04-02-2024,12:50,CNR9423188365,Success,CUST48920,Prime Plus,Location 43,Location 31,3.8,6.3,NAN,NAN,NAN,NAN,2762.58,Wallet,10.8,4,3.1
01-02-2024,15:51,CNR5949769500,Cancelled by Customer,CUST81707,Prime Sedan,Location 16,Location 1,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19-02-2024,23:14,CNR4997559484,Success,CUST67089,Prime SUV,Location 2,Location 19,4.4,6.1,NAN,NAN,NAN,NAN,2498.04,Cash,20.8,4.7,4.5
26-02-2024,05:42,CNR5609737974,Success,CUST12199,Prime Plus,Location 8,Location 44,7,10.9,NAN,NAN,NAN,NAN,196.49,Cash,5.4,5,4.3
22-02-2024,06:44,CNR5270182266,Cancelled by Driver,CUST68574,Auto,Location 38,Location 20,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
10-02-2024,00:05,CNR4397470405,Success,CUST67753,Bike,Location 22,Location 48,1.5,12.1,NAN,NAN,NAN,NAN,323.75,Cash,9.2,3.1,4
20-02-2024,20:27,CNR8204656941,Incomplete,CUST45916,Prime Plus,Location 38,Location 47,NAN,NAN,NAN,NAN,Yes,Customer Demand,NAN,NAN,NAN,NAN,NAN
12-02-2024,14:58,CNR6094843734,Success,CUST28965,Bike,Location 24,Location 37,8.7,4.6,NAN,NAN,NAN,NAN,417.05,Cash,20.7,4.7,4.7
10-02-2024,20:01,CNR5012708293,Cancelled by Customer,CUST34855,Auto,Location 4,Location 46,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22-02-2024,07:03,CNR1586336079,Success,CUST91653,Prime Plus,Location 34,Location 46,7.9,6.2,NAN,NAN,NAN,NAN,483.07,Wallet,14.4,3.2,4.9
13-02-2024,19:50,CNR6953141088,Success,CUST73031,Prime Plus,Location 24,Location 34,6.3,5.5,NAN,NAN,NAN,NAN,387.21,UPI,12.2,4.1,4.5
01-02-2024,01:45,CNR8042429493,Success,CUST90349,Bike,Location 27,Location 17,9.4,4.1,NAN,NAN,NAN,NAN,449,Wallet,16.6,4.8,3.5
27-02-2024,08:53,CNR5286239201,Success,CUST20599,Auto,Location 44,Location 42,9.5,1.4,NAN,NAN,NAN,NAN,2489.19,Cash,15.4,3.6,3.9
20-02-2024,07:57,CNR7134941265,Success,CUST12451,Prime SUV,Location 31,Location 27,8.9,13,NAN,NAN,NAN,NAN,1431.01,Wallet,3.8,4.3,3.4
16-02-2024,22:01,CNR4024406552,Incomplete,CUST93119,Auto,Location 1,Location 28,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
17-02-2024,22:19,CNR1575145378,Success,CUST75172,Prime SUV,Location 39,Location 4,3.1,14.3,NAN,NAN,NAN,NAN,354.37,Cash,20.5,4.9,3.4
19-02-2024,15:17,CNR7810574164,Success,CUST61944,Prime Sedan,Location 12,Location 18,3.2,3.9,NAN,NAN,NAN,NAN,342.06,UPI,13.2,4,4
09-02-2024,22:47,CNR8184536583,Cancelled by Driver,CUST47343,Mini,Location 22,Location 6,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25-02-2024,11:36,CNR4374366744,Success,CUST23794,Prime Sedan,Location 33,Location 16,5.7,12.2,NAN,NAN,NAN,NAN,828.41,Wallet,13.4,3.4,3
10-02-2024,04:28,CNR6395781437,Success,CUST84681,Auto,Location 5,Location 21,6.8,2.9,NAN,NAN,NAN,NAN,160.17,Cash,7.9,4.3,4.6
24-02-2024,04:10,CNR4829076350,Cancelled by Driver,CUST41974,Prime SUV,Location 46,Location 22,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23-02-2024,08:27,CNR5318790268,Success,CUST26045,Bike,Location 4,Location 9,9.6,3.8,NAN,NAN,NAN,NAN,244.74,UPI,20,3.3,4.9
20-02-2024,10:56,CNR3459157546,Success,CUST20851,Mini,Location 2,Location 27,6.7,5.7,NAN,NAN,NAN,NAN,755.55,Cash,23.2,3.2,3.6
28-02-2024,10:04,CNR4237015870,Success,CUST85733,eBike,Location 29,Location 41,1.8,7.2,NAN,NAN,NAN,NAN,438.95,UPI,18.1,4.8,4.9
18-02-2024,08:16,CNR4546324206,Cancelled by Customer,CUST12030,Auto,Location 16,Location 10,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20-02-2024,09:24,CNR1896813299,Success,CUST70850,Bike,Location 49,Location 32,4.3,9.1,NAN,NAN,NAN,NAN,263.43,Card,11.6,4.6,4.6
04-02-2024,21:32,CNR7898809828,Success,CUST41654,eBike,Location 20,Location 34,9.4,2.3,NAN,NAN,NAN,NAN,277.03,Cash,8.5,3.1,4
11-02-2024,21:54,CNR8878868613,Cancelled by Driver,CUST22532,Prime Sedan,Location 20,Location 26,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,09:25,CNR3661676445,Cancelled by Driver,CUST72859,Bike,Location 38,Location 10,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,01:32,CNR5379809603,Success,CUST67864,Prime SUV,Location 37,Location 31,9.8,12.4,NAN,NAN,NAN,NAN,1248.45,Card,3.2,3.5,3.4
24-02-2024,13:52,CNR1170052695,Success,CUST99521,Prime SUV,Location 34,Location 24,5.6,9.1,NAN,NAN,NAN,NAN,335.36,UPI,3.6,3.9,4
13-02-2024,02:47,CNR6305323824,Success,CUST87683,Bike,Location 35,Location 24,3.2,5.8,NAN,NAN,NAN,NAN,595.2,Card,15,4.5,4.8
06-02-2024,01:59,CNR6137856831,Success,CUST37957,Prime Plus,Location 21,Location 5,3.1,6.9,NAN,NAN,NAN,NAN,99.51,Card,24.7,3.5,4.1
22-02-2024,12:02,CNR5496407786,Success,CUST97137,Prime SUV,Location 18,Location 3,2.9,9.9,NAN,NAN,NAN,NAN,408.78,Cash,5.5,4.9,4.2
04-02-2024,13:34,CNR7830509784,Cancelled by Driver,CUST75218,eBike,Location 33,Location 25,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,20:52,CNR2103883553,Success,CUST66861,Prime SUV,Location 29,Location 16,9.4,7.4,NAN,NAN,NAN,NAN,133.92,Cash,13.4,3.6,3.3
15-02-2024,11:13,CNR3132280260,Success,CUST36097,Auto,Location 14,Location 3,3.6,3.2,NAN,NAN,NAN,NAN,133.62,Cash,22.1,3,3.1
20-02-2024,11:36,CNR8691703450,Success,CUST45904,Bike,Location 16,Location 24,9.1,8.1,NAN,NAN,NAN,NAN,248.41,Cash,17.2,4.8,3.2
15-02-2024,14:32,CNR1866133184,Success,CUST27073,eBike,Location 13,Location 2,9.8,4.3,NAN,NAN,NAN,NAN,2043.51,Card,19.8,3.5,3
24-02-2024,10:12,CNR1812564842,Success,CUST97400,Prime Plus,Location 25,Location 28,6.2,10.4,NAN,NAN,NAN,NAN,330.42,Card,13.1,4.6,3.2
03-02-2024,22:18,CNR5707706182,Success,CUST96462,eBike,Location 46,Location 15,2.3,10.6,NAN,NAN,NAN,NAN,305.73,Cash,13.8,4.7,4.4
07-02-2024,23:22,CNR8781132964,Success,CUST51627,Mini,Location 13,Location 29,9.5,13.2,NAN,NAN,NAN,NAN,137.22,Cash,16.7,3.7,3.4
27-02-2024,05:41,CNR9925253232,Success,CUST56930,Auto,Location 13,Location 40,8.4,12.8,NAN,NAN,NAN,NAN,301.78,UPI,13.3,3.1,4.9
10-02-2024,06:40,CNR2029134149,Cancelled by Driver,CUST24138,Mini,Location 26,Location 31,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24-02-2024,19:40,CNR5885614538,Success,CUST16676,Prime Plus,Location 16,Location 8,7.5,11.8,NAN,NAN,NAN,NAN,108.75,Cash,11,4.2,4.7
07-02-2024,20:51,CNR4000155835,Success,CUST42295,Mini,Location 33,Location 44,8.6,11.8,NAN,NAN,NAN,NAN,936.13,Wallet,8.4,3.8,3.5
03-02-2024,18:46,CNR4088750369,Success,CUST54388,Prime Sedan,Location 30,Location 24,9.5,5.6,NAN,NAN,NAN,NAN,466.78,Wallet,12.3,3.5,3.5
07-02-2024,23:33,CNR9667446093,Success,CUST20661,Prime Sedan,Location 29,Location 23,5.2,10.1,NAN,NAN,NAN,NAN,92.9,Card,18.7,3.1,3.4
12-02-2024,03:09,CNR2511283863,Success,CUST11512,Auto,Location 33,Location 48,7.3,7.3,NAN,NAN,NAN,NAN,1701,Cash,3.2,4.3,3.3
09-02-2024,20:45,CNR2400863854,Incomplete,CUST59810,Prime Plus,Location 30,Location 37,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
22-02-2024,07:40,CNR7082409671,Success,CUST58811,Bike,Location 14,Location 49,7.5,12.3,NAN,NAN,NAN,NAN,243.52,Wallet,12.5,4,5
20-02-2024,06:27,CNR3947462313,Cancelled by Driver,CUST48890,Bike,Location 30,Location 29,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01-02-2024,19:58,CNR4213558889,Success,CUST21392,eBike,Location 19,Location 1,6.6,2.8,NAN,NAN,NAN,NAN,474.59,Card,19.2,4.6,4.8
07-02-2024,07:16,CNR8568898819,Cancelled by Driver,CUST24204,Prime SUV,Location 37,Location 9,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,02:38,CNR5309380167,Success,CUST97759,eBike,Location 27,Location 50,9.8,9.3,NAN,NAN,NAN,NAN,444.39,Card,22.9,3.2,4.5
22-02-2024,20:50,CNR2137722213,Cancelled by Driver,CUST13594,Prime SUV,Location 2,Location 35,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,20:19,CNR9076643261,Success,CUST48740,eBike,Location 34,Location 43,1.6,12.5,NAN,NAN,NAN,NAN,66.27,UPI,8.6,3.7,4.4
06-02-2024,16:12,CNR7235118358,Success,CUST27022,Prime Sedan,Location 11,Location 27,4.9,14.2,NAN,NAN,NAN,NAN,292.09,Wallet,16.6,3.4,4.7
18-02-2024,00:37,CNR1398222663,Success,CUST81759,Mini,Location 6,Location 12,5.2,4.2,NAN,NAN,NAN,NAN,351.46,Card,6.4,3.7,4.9
05-02-2024,12:56,CNR3132299416,Success,CUST66069,Auto,Location 34,Location 45,9.3,13.9,NAN,NAN,NAN,NAN,689.68,UPI,24.8,3.3,3
12-02-2024,03:49,CNR4098474905,Success,CUST93322,Prime SUV,Location 4,Location 6,9.4,4.6,NAN,NAN,NAN,NAN,473.18,UPI,14.6,4.4,3.9
20-02-2024,21:00,CNR5326164865,Cancelled by Customer,CUST95755,eBike,Location 27,Location 45,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27-02-2024,10:19,CNR3577140199,Success,CUST60562,Mini,Location 43,Location 44,2.1,5.4,NAN,NAN,NAN,NAN,70.78,Wallet,10.3,3.4,3.9
21-02-2024,07:11,CNR7954562817,Success,CUST77984,Bike,Location 17,Location 45,3,6.7,NAN,NAN,NAN,NAN,1586.93,Card,11.1,3.5,4.7
08-02-2024,05:02,CNR4673774793,Success,CUST27311,Prime Plus,Location 4,Location 43,6,6.8,NAN,NAN,NAN,NAN,340.47,Wallet,9.5,3.7,4.9
16-02-2024,10:55,CNR2586331851,Success,CUST95735,Prime Sedan,Location 7,Location 28,9.5,11.1,NAN,NAN,NAN,NAN,496.68,UPI,19,4.2,3.7
10-02-2024,20:43,CNR6412443230,Success,CUST69865,Mini,Location 30,Location 33,3.6,9.5,NAN,NAN,NAN,NAN,138.04,Wallet,16.8,3.4,4.5
28-02-2024,05:12,CNR1488921982,Success,CUST68649,Prime SUV,Location 41,Location 32,8.3,12.7,NAN,NAN,NAN,NAN,1066.07,Card,5.9,4.9,4
24-02-2024,11:54,CNR9724019205,Cancelled by Customer,CUST71978,Prime Sedan,Location 13,Location 41,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,23:39,CNR9952851700,Cancelled by Customer,CUST89221,Prime SUV,Location 35,Location 12,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05-02-2024,01:55,CNR7287838073,Success,CUST43140,Mini,Location 31,Location 33,6.2,4.5,NAN,NAN,NAN,NAN,343.19,Cash,9.9,3.1,4.8
17-02-2024,16:48,CNR9643088652,Success,CUST73051,Auto,Location 45,Location 4,8.3,12.1,NAN,NAN,NAN,NAN,178.08,Card,22.6,3.4,4.5
11-02-2024,20:43,CNR9655134236,Cancelled by Customer,CUST56774,Prime Plus,Location 37,Location 12,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,04:35,CNR7610078065,Success,CUST17048,Auto,Location 12,Location 47,6.8,11.4,NAN,NAN,NAN,NAN,342.08,UPI,24.5,4,4.5
04-02-2024,06:29,CNR3823377772,Success,CUST39957,Auto,Location 28,Location 12,3.8,5.8,NAN,NAN,NAN,NAN,2212.76,Wallet,16.9,3.5,3.8
18-02-2024,20:31,CNR9664000188,Success,CUST25403,Bike,Location 21,Location 44,7.3,11.3,NAN,NAN,NAN,NAN,387.56,UPI,14.4,4.8,4.1
23-02-2024,17:36,CNR7173564930,Cancelled by Customer,CUST36016,Prime Sedan,Location 9,Location 15,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05-02-2024,21:59,CNR7467843678,Success,CUST62222,Prime Sedan,Location 25,Location 20,6.8,2.3,NAN,NAN,NAN,NAN,134.26,Card,11.5,3.1,4.4
08-02-2024,15:10,CNR6712841690,Success,CUST39369,Auto,Location 10,Location 41,7,10.3,NAN,NAN,NAN,NAN,2445.32,Card,7.2,4.9,4.9
01-02-2024,12:53,CNR4473897140,Cancelled by Customer,CUST13218,Prime SUV,Location 42,Location 10,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,10:24,CNR1111246626,Success,CUST38965,eBike,Location 27,Location 46,1.3,2.2,NAN,NAN,NAN,NAN,150.85,Cash,3.7,4.7,5
16-02-2024,03:57,CNR6034411934,Success,CUST75663,Prime Plus,Location 2,Location 21,3.6,14.8,NAN,NAN,NAN,NAN,1578.9,UPI,24.9,3.8,4.8
15-02-2024,12:09,CNR5931735028,Success,CUST41255,Mini,Location 28,Location 1,6.3,10.6,NAN,NAN,NAN,NAN,365.07,Cash,15.9,4.3,4.4
14-02-2024,17:48,CNR8267562511,Success,CUST23082,Bike,Location 34,Location 38,4.8,13.8,NAN,NAN,NAN,NAN,116.54,Card,12.5,4.5,3.4
07-02-2024,02:54,CNR5892140919,Success,CUST22050,Bike,Location 47,Location 15,4.5,4.8,NAN,NAN,NAN,NAN,1086.78,Card,2.2,3,4.3
18-02-2024,00:25,CNR7568205784,Cancelled by Driver,CUST74586,Prime Plus,Location 23,Location 15,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22-02-2024,10:13,CNR6455126950,Success,CUST59182,Prime SUV,Location 3,Location 15,2.8,5.6,NAN,NAN,NAN,NAN,385.44,Card,19.2,4.4,4.2
12-02-2024,23:51,CNR4148729810,Success,CUST84956,Mini,Location 40,Location 22,9.6,12.4,NAN,NAN,NAN,NAN,421.24,UPI,24.1,3.4,4.8
13-02-2024,09:22,CNR1751803299,Success,CUST30247,Prime Plus,Location 30,Location 11,10,10.9,NAN,NAN,NAN,NAN,1002.88,Wallet,8.5,4.7,4.1
26-02-2024,06:09,CNR1123946907,Cancelled by Driver,CUST74331,eBike,Location 33,Location 23,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25-02-2024,07:05,CNR5291755865,Success,CUST69814,Auto,Location 29,Location 47,8.9,4.3,NAN,NAN,NAN,NAN,2754.1,Cash,16.3,3.4,3.2
16-02-2024,19:50,CNR4889720977,Cancelled by Customer,CUST70465,Prime Sedan,Location 6,Location 22,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
11-02-2024,07:59,CNR8534827602,Cancelled by Customer,CUST92730,Prime Plus,Location 39,Location 19,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25-02-2024,23:33,CNR2852245036,Cancelled by Customer,CUST40561,Auto,Location 47,Location 37,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
09-02-2024,22:36,CNR2760644496,Success,CUST23419,Bike,Location 44,Location 40,9.9,3.7,NAN,NAN,NAN,NAN,86.21,Card,7.6,4.7,3.1
21-02-2024,12:12,CNR9231583485,Success,CUST75341,Prime Plus,Location 25,Location 20,9.2,5.7,NAN,NAN,NAN,NAN,214.49,UPI,13.6,3.3,4.9
06-02-2024,05:09,CNR7332417641,Success,CUST12813,Mini,Location 45,Location 22,2.9,13.1,NAN,NAN,NAN,NAN,460.15,Cash,19.9,4.9,4.3
22-02-2024,23:40,CNR9262468575,Success,CUST27691,Prime SUV,Location 19,Location 39,6.6,3.1,NAN,NAN,NAN,NAN,58.91,Cash,16.2,4.8,3.1
18-02-2024,05:39,CNR5032489939,Cancelled by Driver,CUST97063,Prime Plus,Location 23,Location 18,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17-02-2024,03:15,CNR2318325684,Success,CUST20217,Prime SUV,Location 19,Location 29,2.1,7.7,NAN,NAN,NAN,NAN,433.88,UPI,10.1,4.6,4.5
10-02-2024,21:12,CNR5456031437,Success,CUST86387,Auto,Location 17,Location 8,9.7,1.9,NAN,NAN,NAN,NAN,95.52,UPI,14.7,3.5,3.4
05-02-2024,08:22,CNR3828806803,Success,CUST94612,Prime Plus,Location 9,Location 44,7.6,13.5,NAN,NAN,NAN,NAN,465.44,UPI,4.1,4,4.7
14-02-2024,11:59,CNR1622265006,Success,CUST26421,Prime Sedan,Location 1,Location 30,4.3,7.8,NAN,NAN,NAN,NAN,496.77,Card,10.4,3.8,3.6
25-02-2024,07:39,CNR5619870033,Success,CUST73538,Prime SUV,Location 11,Location 48,6.2,8.3,NAN,NAN,NAN,NAN,1850.22,Card,17.9,4.2,4
24-02-2024,22:24,CNR6278468428,Success,CUST79235,Mini,Location 5,Location 41,1.1,14.5,NAN,NAN,NAN,NAN,1626.37,Cash,17.3,3.2,3.3
04-02-2024,22:17,CNR5319652270,Success,CUST27552,eBike,Location 27,Location 13,1.5,14.9,NAN,NAN,NAN,NAN,2392.93,Card,10,4.1,3.8
16-02-2024,21:40,CNR1816014142,Cancelled by Driver,CUST10191,Prime Plus,Location 26,Location 19,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17-02-2024,16:58,CNR4063809225,Success,CUST80800,Prime SUV,Location 11,Location 48,2.9,10.5,NAN,NAN,NAN,NAN,1313.27,UPI,8,4.9,4.9
06-02-2024,22:46,CNR5165852816,Incomplete,CUST65503,Prime SUV,Location 48,Location 2,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
12-02-2024,04:00,CNR2872520896,Success,CUST71208,Prime Sedan,Location 14,Location 35,8.8,9.5,NAN,NAN,NAN,NAN,106.96,Cash,22.4,4.8,4.2
08-02-2024,04:08,CNR7204700207,Success,CUST92540,Bike,Location 24,Location 36,4.5,3.8,NAN,NAN,NAN,NAN,430.61,UPI,2,3.6,3.2
16-02-2024,01:49,CNR8844627672,Success,CUST43545,Mini,Location 5,Location 4,1.3,12.7,NAN,NAN,NAN,NAN,314.09,UPI,1.7,3.3,4.1
04-02-2024,17:10,CNR3761896955,Success,CUST78330,Auto,Location 21,Location 12,6.4,4.7,NAN,NAN,NAN,NAN,2630.63,UPI,3.3,4.3,3.7
15-02-2024,20:57,CNR8284946484,Success,CUST13842,Mini,Location 49,Location 50,9.2,8.1,NAN,NAN,NAN,NAN,434.19,UPI,7.5,3.1,3.8
13-02-2024,10:58,CNR1376546327,Success,CUST35729,Auto,Location 47,Location 12,4.6,13,NAN,NAN,NAN,NAN,299.95,Wallet,6.9,3.7,3.1
05-02-2024,01:04,CNR6246084968,Incomplete,CUST29008,Bike,Location 23,Location 20,NAN,NAN,NAN,NAN,Yes,Other Issue,NAN,NAN,NAN,NAN,NAN
12-02-2024,01:14,CNR9436991409,Cancelled by Driver,CUST63606,Mini,Location 24,Location 23,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,20:35,CNR8430437602,Cancelled by Driver,CUST20980,Prime Sedan,Location 24,Location 13,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23-02-2024,13:49,CNR4456730615,Success,CUST71183,Prime Sedan,Location 8,Location 9,6.5,6.4,NAN,NAN,NAN,NAN,1950.83,Wallet,3.3,3.6,3.2
03-02-2024,07:01,CNR7947759940,Success,CUST67117,Prime SUV,Location 34,Location 35,5.6,14.1,NAN,NAN,NAN,NAN,168.96,Card,11.7,4.6,4.6
06-02-2024,16:30,CNR2283008445,Success,CUST47573,Prime SUV,Location 36,Location 39,4.9,7.3,NAN,NAN,NAN,NAN,371.48,Card,23,4.3,3.3
23-02-2024,16:00,CNR3666267983,Success,CUST84976,Prime SUV,Location 14,Location 44,7.3,5.1,NAN,NAN,NAN,NAN,497.12,Cash,24.5,3.9,4.8
07-02-2024,15:26,CNR5996989458,Success,CUST86417,eBike,Location 42,Location 10,2.1,12.8,NAN,NAN,NAN,NAN,1240.75,Cash,16.7,4.3,4.5
04-02-2024,08:18,CNR8279709003,Success,CUST37193,Auto,Location 30,Location 38,6.3,13.6,NAN,NAN,NAN,NAN,2867.6,Card,11.5,3.7,4.9
27-02-2024,14:10,CNR7133243061,Success,CUST75286,Bike,Location 4,Location 22,4.4,8.6,NAN,NAN,NAN,NAN,1602.4,Card,23,4,3.3
12-02-2024,01:03,CNR3064249731,Cancelled by Driver,CUST57528,Mini,Location 9,Location 12,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19-02-2024,11:42,CNR3655327248,Cancelled by Driver,CUST54091,Auto,Location 11,Location 40,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,11:49,CNR8711241269,Success,CUST86505,Prime Plus,Location 27,Location 2,7.7,4.8,NAN,NAN,NAN,NAN,749.04,Card,14.2,3.6,3.2
15-02-2024,09:48,CNR5159430635,Success,CUST23752,Auto,Location 38,Location 49,3.3,1.6,NAN,NAN,NAN,NAN,200.96,Cash,1.7,4.5,4.5
03-02-2024,07:52,CNR6678713726,Success,CUST78093,Prime SUV,Location 9,Location 42,2.5,12.2,NAN,NAN,NAN,NAN,424.11,Cash,23.6,3.8,4.3
10-02-2024,01:33,CNR2882059939,Cancelled by Customer,CUST47999,Auto,Location 29,Location 44,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,20:06,CNR4563208946,Success,CUST63020,eBike,Location 4,Location 12,3.3,13.5,NAN,NAN,NAN,NAN,2469.05,UPI,3,3.7,3.7
09-02-2024,14:39,CNR2636527673,Success,CUST73466,Prime SUV,Location 23,Location 15,6.2,4.3,NAN,NAN,NAN,NAN,487.84,Cash,8.1,5,3.2
09-02-2024,01:52,CNR7592692825,Success,CUST83957,Mini,Location 3,Location 22,6.9,12.6,NAN,NAN,NAN,NAN,276.03,UPI,13.7,4.1,4.8
04-02-2024,06:43,CNR7097026263,Cancelled by Customer,CUST20113,Prime Sedan,Location 27,Location 15,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
13-02-2024,17:02,CNR4236579565,Success,CUST66837,Auto,Location 34,Location 35,3.3,3.3,NAN,NAN,NAN,NAN,227.44,Cash,5.3,4.2,4.4
11-02-2024,16:55,CNR3347713123,Success,CUST18888,Prime Plus,Location 3,Location 33,3.2,1.6,NAN,NAN,NAN,NAN,307.88,Cash,12.3,4.3,3.8
24-02-2024,20:53,CNR7046819674,Success,CUST54569,Mini,Location 7,Location 40,3.8,10.9,NAN,NAN,NAN,NAN,261.46,UPI,11.7,3.2,3.7
23-02-2024,03:06,CNR5303002270,Success,CUST66936,Prime Plus,Location 16,Location 10,4.8,7.4,NAN,NAN,NAN,NAN,2261.56,UPI,23.1,3.1,3.3
05-02-2024,16:11,CNR1566319344,Success,CUST55984,Prime Plus,Location 14,Location 43,9.3,1.6,NAN,NAN,NAN,NAN,306.9,Wallet,20.7,4.5,3.7
09-02-2024,17:59,CNR2392450516,Success,CUST36262,Prime Plus,Location 31,Location 27,6.3,10,NAN,NAN,NAN,NAN,234.74,Card,13.8,4,4.4
10-02-2024,00:52,CNR2073354689,Success,CUST24897,Prime SUV,Location 30,Location 38,8.3,4.8,NAN,NAN,NAN,NAN,376.77,Cash,12.3,4.4,4
16-02-2024,19:08,CNR5934433952,Success,CUST69476,Prime Sedan,Location 18,Location 39,7.9,12.1,NAN,NAN,NAN,NAN,201.24,Card,15.8,3.4,3.1
26-02-2024,17:24,CNR6596749687,Cancelled by Driver,CUST34307,eBike,Location 30,Location 42,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
